"model","ic_id","time","x1","x2","x3"
"Lorenz",2,10.8,-5.59994625876844,-6.77073579281267,21.4781884682051
"Lorenz",2,10.9,-7.6170263520117,-10.3897549665004,21.4097892482752
"Lorenz",2,11,-10.5991110911338,-13.2324010933817,26.2650123406819
"Lorenz",2,11.1,-11.4668254858916,-10.1203424989,32.2744705745008
"Lorenz",2,11.2,-8.5457055248176,-4.92808733483658,31.2030602759743
"Lorenz",2,11.3,-5.65828118560156,-3.82202890044913,26.3601717753655
"Lorenz",2,11.4,-4.96258707065146,-5.33337887821554,22.1858792567855
"Lorenz",2,11.5,-6.27872039613212,-8.50445586432289,20.3300073311712
"Lorenz",2,11.6,-9.22707708905997,-12.6274070130309,22.904622787706
"Lorenz",2,11.7,-11.8512424604416,-12.8297640127156,30.2258840463246
"Lorenz",2,11.8,-10.3270299022636,-6.7541670911429,33.0949506627343
"Lorenz",2,11.9,-6.57488504508344,-3.43331912194019,28.7863844337352
"Lorenz",2,12,-4.67338545373304,-3.99646151698542,23.7046109939561
"Lorenz",2,12.1,-5.04774219770452,-6.40821529148699,20.2757638405288
"Lorenz",2,12.2,-7.34116294468607,-10.5224779879416,20.1064592045729
"Lorenz",2,12.3,-10.8957500547807,-14.1857295236187,25.768163730531
"Lorenz",2,12.4,-12.068788956209,-10.4633963317924,33.3145311678828
"Lorenz",2,12.5,-8.48356920367547,-4.08554705103186,31.9007778860214
"Lorenz",2,12.6,-5.0433550914626,-2.88761413484294,26.2302629086689
"Lorenz",2,12.7,-4.15080436139169,-4.39291208211732,21.4412716854114
"Lorenz",2,12.8,-5.37122804025696,-7.56191216602897,18.8438519789339
"Lorenz",2,12.9,-8.51766282745405,-12.4901049068976,20.6018476819175
"Lorenz",2,13,-12.2224142708123,-14.5856932342287,29.0790730220984
"Lorenz",2,13.1,-11.4006530726743,-7.51029825478251,34.6423627743554
"Lorenz",2,13.2,-6.7301049892522,-2.4915617178858,30.0973720143275
"Lorenz",2,13.3,-3.95664092201382,-2.628820307096,24.0772215660583
"Lorenz",2,13.4,-3.7714015071942,-4.60307743540157,19.5850232911423
"Lorenz",2,13.5,-5.56413820008074,-8.36844867474049,17.5957337036542
"Lorenz",2,13.6,-9.38665496752551,-13.995950509265,20.9609929357428
"Lorenz",2,13.7,-13.0934818150285,-14.4644862221999,31.566365397132
"Lorenz",2,13.8,-10.6653658310882,-5.31443433752357,35.0653787116815
"Lorenz",2,13.9,-5.46264884082879,-1.43578849975806,28.8218163931672
"Lorenz",2,14,-3.06997206824549,-2.11441290295343,22.6298942802505
"Lorenz",2,14.1,-3.13427369589062,-4.10475699149936,18.1236282122311
"Lorenz",2,14.2,-5.02812277789999,-7.95181335795772,15.9863697170322
"Lorenz",2,14.3,-9.15531731186033,-14.356040407664,19.2905688186564
"Lorenz",2,14.4,-13.6897976032571,-15.7998457175059,31.6210780256116
"Lorenz",2,14.5,-11.1416807355016,-4.88511921711939,36.3464211840859
"Lorenz",2,14.6,-5.0324546543137,-0.333814218925857,29.2198601113092
"Lorenz",2,14.7,-2.1859432551875,-0.888920428303858,22.508510381097
"Lorenz",2,14.8,-1.8346074261521,-2.24339782380223,17.4902648402049
"Lorenz",2,14.9,-2.91004362790041,-4.72963833486961,14.0940109264257
"Lorenz",2,15,-5.82975482575872,-10.0904720993612,13.5862791413282
"Lorenz",3,0,0.237705063123861,0.337844584788801,0.0677229374577524
"Lorenz",3,0.1,0.609674487190407,1.31105976762335,0.0803799091959774
"Lorenz",3,0.2,1.96588891361099,4.27599263732298,0.359225446788665
"Lorenz",3,0.3,6.26603482496213,13.3112145124475,3.31689006888101
"Lorenz",3,0.4,16.5065434315945,27.6176444414148,24.8991779061219
"Lorenz",3,0.5,15.8775741575305,1.59817516241766,47.4567555117477
"Lorenz",3,0.6,1.23931506805527,-9.29296334261417,32.8215937805765
"Lorenz",3,0.7,-5.04785924521156,-8.3496680013424,27.1249323721414
"Lorenz",3,0.8,-7.20743079166505,-8.73639496547607,25.4600003270927
"Lorenz",3,0.9,-8.55375748677901,-9.73716928885961,25.9728010008097
"Lorenz",3,1,-9.40215579099478,-9.78897435406696,27.7653119260518
"Lorenz",3,1.1,-9.1998931332363,-8.45652564428522,28.8244967774925
"Lorenz",3,1.2,-8.21785985343148,-7.19735320148409,27.9900438561915
"Lorenz",3,1.3,-7.48950229604855,-7.15486534503499,26.2635713974438
"Lorenz",3,1.4,-7.61939967306244,-8.19271488584892,25.1282842211932
"Lorenz",3,1.5,-8.49539836003792,-9.55297442865798,25.5493070893084
"Lorenz",3,1.6,-9.40339795136883,-9.97648094491701,27.4079319395133
"Lorenz",3,1.7,-9.38725761826131,-8.76975831884191,28.8729966613301
"Lorenz",3,1.8,-8.40988629837804,-7.27903659585448,28.3351118922957
"Lorenz",3,1.9,-7.51072016268345,-6.97710200750695,26.5544841868788
"Lorenz",3,2,-7.46382355538122,-7.90110701436752,25.1349124718187
"Lorenz",3,2.1,-8.2782693207476,-9.36504473796452,25.2181752903502
"Lorenz",3,2.2,-9.32162648004949,-10.1243325221028,26.9967100404614
"Lorenz",3,2.3,-9.5472943272286,-9.12402587864137,28.8373569348647
"Lorenz",3,2.4,-8.63293107642237,-7.4286040739416,28.6776960664848
"Lorenz",3,2.5,-7.57351196460799,-6.82973686894358,26.9032415861705
"Lorenz",3,2.6,-7.32689601718301,-7.59635295834211,25.21411276167
"Lorenz",3,2.7,-8.0415972947384,-9.11484085936561,24.924775314543
"Lorenz",3,2.8,-9.18574152645384,-10.2029107299666,26.5249048912646
"Lorenz",3,2.9,-9.67505238154614,-9.50257942487998,28.6942630412352
"Lorenz",3,3,-8.884990960973,-7.65514976385184,28.9980134256441
"Lorenz",3,3.1,-7.68458915916402,-6.72405447226488,27.3069566306989
"Lorenz",3,3.2,-7.21704778766521,-7.28703891787547,25.3728696769411
"Lorenz",3,3.3,-7.79292288076911,-8.80681783657826,24.6871089300904
"Lorenz",3,3.4,-8.99446980539837,-10.1959296459071,26.0103198517092
"Lorenz",3,3.5,-9.75531482924537,-9.88413128850822,28.4271097080184
"Lorenz",3,3.6,-9.15805840888807,-7.96701411629555,29.2713054718192
"Lorenz",3,3.7,-7.84973658395677,-6.67402643150161,27.7602435957689
"Lorenz",3,3.8,-7.1434880689062,-6.98292388738925,25.6173143212368
"Lorenz",3,3.9,-7.54113959940445,-8.44812379676773,24.5227848319015
"Lorenz",3,4,-8.74958460975776,-10.0907311712789,25.4768178743298
"Lorenz",3,4.1,-9.77243215727512,-10.2400100956483,28.0250113023039
"Lorenz",3,4.2,-9.43944398394775,-8.36863075848764,29.466033196102
"Lorenz",3,4.3,-8.07373058332404,-6.69665515743269,28.2535633861895
"Lorenz",3,4.4,-7.11652333609788,-6.69532289923025,25.9524615389979
"Lorenz",3,4.5,-7.29656838247631,-8.04829522114618,24.4485695337333
"Lorenz",3,4.6,-8.45622276990811,-9.87989938121542,24.953389141425
"Lorenz",3,4.7,-9.71181693743441,-10.5351459919315,27.4865343539611
"Lorenz",3,4.8,-9.71077426926945,-8.85703585380507,29.5437811450716
"Lorenz",3,4.9,-8.35920682312193,-6.81242765656474,28.7711058404748
"Lorenz",3,5,-7.14771940573178,-6.43782764770069,26.3819347291425
"Lorenz",3,5.1,-7.07102647816429,-7.61885617521381,24.4800784976081
"Lorenz",3,5.2,-8.12297887381347,-9.56243570478637,24.4725989775107
"Lorenz",3,5.3,-9.56182438011635,-10.7307770535582,26.8233805632014
"Lorenz",3,5.4,-9.94741532048475,-9.4171755362485,29.4609094000146
"Lorenz",3,5.5,-8.70485242967154,-7.04515686909943,29.2877071472993
"Lorenz",3,5.6,-7.25001604711362,-6.22756410167979,26.9073725841216
"Lorenz",3,5.7,-6.87805819673002,-7.17295813156172,24.6317595978035
